pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CBat	dDocent_Contig_35547	1	1000	0.0006007657031962	159	330	549299	62
AHam	dDocent_Contig_35552	1	1000	0.0	238	0	115046	1252
CBat	dDocent_Contig_35552	1	1000	0.0001996401607833	238	164	821478	100
AHam	dDocent_Contig_35559	1	1000	0.0	95	0	32693	890
CBat	dDocent_Contig_35559	1	1000	0.0010569401246785	95	314	297084	420
AHam	dDocent_Contig_35576	1	1000	0.0	63	0	34368	156
CBat	dDocent_Contig_35576	1	1000	0.0	63	0	148619	934
AHam	dDocent_Contig_35605	1	1000	0.0015801807833947	145	118	74675	502
CBat	dDocent_Contig_35605	1	1000	0.001260372235337	145	622	493505	146
AHam	dDocent_Contig_35611	1	1000	0.0	190	0	101265	590
CBat	dDocent_Contig_35611	1	1000	0.0	190	0	651879	130
AHam	dDocent_Contig_35625	1	1000	0.0029781973477185	100	159	53388	288
CBat	dDocent_Contig_35625	1	1000	0.0033627295262272	100	1012	300946	596
AHam	dDocent_Contig_35630	1	1000	0.0007626823988604	199	68	89159	1286
CBat	dDocent_Contig_35630	1	1000	0.0006296283372198	199	415	659119	430
AHam	dDocent_Contig_35652	1	1000	0.0010995585595782	113	68	61843	310
CBat	dDocent_Contig_35652	1	1000	0.0006437785727673	113	237	368139	318
AHam	dDocent_Contig_35659	1	1000	0.0047402699721624	126	361	76156	96
CBat	dDocent_Contig_35659	1	1000	0.0033220696636582	126	1398	420822	228
AHam	dDocent_Contig_35664	1	1000	0.0	16	0	5571	146
CBat	dDocent_Contig_35664	1	1000	0.0	16	0	35255	274
AHam	dDocent_Contig_35676	1	1000	0.0	117	0	40515	1086
CBat	dDocent_Contig_35676	1	1000	0.0	117	0	383602	296
AHam	dDocent_Contig_35678	1	1000	0.0015039421513968	126	99	65827	442
CBat	dDocent_Contig_35678	1	1000	0.0009726816121523	126	397	408150	380
AHam	dDocent_Contig_35684	1	1000	0.0038249836738501	142	287	75033	478
CBat	dDocent_Contig_35684	1	1000	0.0056711295070137	142	2680	472569	278
AHam	dDocent_Contig_35700	1	1000	0.0090746765159112	140	742	81766	196
CBat	dDocent_Contig_35700	1	1000	0.0071300471673664	140	3439	482325	70
AHam	dDocent_Contig_35719	1	1000	0.0012934591110813	104	58	44841	638
CBat	dDocent_Contig_35719	1	1000	0.0023369733463637	104	770	329486	412
AHam	dDocent_Contig_35722	1	1000	0.0	138	0	80624	192
CBat	dDocent_Contig_35722	1	1000	0.0	138	0	417230	796
AHam	dDocent_Contig_35724	1	1000	0.0015537600994406	91	60	38616	596
CBat	dDocent_Contig_35724	1	1000	0.0007894634247768	91	243	307804	116
AHam	dDocent_Contig_35725	1	1000	0.0	192	0	86644	1144
CBat	dDocent_Contig_35725	1	1000	0.0	192	0	665907	42
AHam	dDocent_Contig_35731	1	1000	0.0100239124658824	76	415	41401	190
CBat	dDocent_Contig_35731	1	1000	0.0091753349156538	76	2304	251108	168
AHam	dDocent_Contig_35732	1	1000	0.0005691704746881	103	35	61493	106
CBat	dDocent_Contig_35732	1	1000	0.000696457192213	103	229	328807	374
AHam	dDocent_Contig_35737	1	1000	0.0	84	0	46482	188
CBat	dDocent_Contig_35737	1	1000	0.0	84	0	248910	548
AHam	dDocent_Contig_35762	1	1000	0.0016652789342214	78	60	36030	404
CBat	dDocent_Contig_35762	1	1000	0.0012033593782643	78	288	239330	404
AHam	dDocent_Contig_35765	1	1000	0.000395110211803	147	33	83521	282
CBat	dDocent_Contig_35765	1	1000	0.0011603395519952	147	551	474861	466
AHam	dDocent_Contig_35770	1	1000	0.0012995099764463	98	48	36937	830
CBat	dDocent_Contig_35770	1	1000	0.0025765042282654	98	847	328740	160
AHam	dDocent_Contig_35772	1	1000	0.0	86	0	36616	544
CBat	dDocent_Contig_35772	1	1000	0.0	86	0	262090	468
AHam	dDocent_Contig_35777	1	1000	0.0033515207058973	317	629	187676	356
CBat	dDocent_Contig_35777	1	1000	0.0034947209240334	317	3448	986631	1494
AHam	dDocent_Contig_35781	1	1000	0.0	177	0	86443	798
CBat	dDocent_Contig_35781	1	1000	0.0	177	0	602691	174
AHam	dDocent_Contig_35792	1	1000	0.0	43	0	19172	244
CBat	dDocent_Contig_35792	1	1000	0.0	43	0	97023	702
AHam	dDocent_Contig_35793	1	1000	0.0	90	0	52644	120
CBat	dDocent_Contig_35793	1	1000	0.0	90	0	277180	456
AHam	dDocent_Contig_35803	1	1000	0.0022123553903117	148	144	65089	870
CBat	dDocent_Contig_35803	1	1000	0.0018280702866287	148	923	504904	136
AHam	dDocent_Contig_35806	1	1000	0.005817106904594	138	429	73748	400
CBat	dDocent_Contig_35806	1	1000	0.005456818964938	138	2518	461441	246
AHam	dDocent_Contig_35812	1	1000	0.0	53	0	20387	414
CBat	dDocent_Contig_35812	1	1000	0.0	53	0	169742	184
AHam	dDocent_Contig_35813	1	1000	0.0	133	0	75968	236
CBat	dDocent_Contig_35813	1	1000	0.0	133	0	432200	396
AHam	dDocent_Contig_35818	1	1000	0.0	123	0	66731	334
CBat	dDocent_Contig_35818	1	1000	0.0003951866268845	123	160	404872	292
AHam	dDocent_Contig_35831	1	1000	0.0	131	0	45948	1188
CBat	dDocent_Contig_35831	1	1000	0.0003731793285957	131	164	439467	214
AHam	dDocent_Contig_35833	1	1000	0.0042659082829719	144	144	33756	2008
CBat	dDocent_Contig_35833	1	1000	0.0038448890800091	144	1216	316264	2496
AHam	dDocent_Contig_35834	1	1000	0.0	150	0	77596	512
CBat	dDocent_Contig_35834	1	1000	0.0	150	0	508299	178
AHam	dDocent_Contig_35853	1	1000	0.0011335652581792	151	87	76749	554
CBat	dDocent_Contig_35853	1	1000	0.0003300670448684	151	160	484750	512
AHam	dDocent_Contig_35858	1	1000	0.0092984589805563	112	604	64957	166
CBat	dDocent_Contig_35858	1	1000	0.0118692405807071	112	4141	348885	518
AHam	dDocent_Contig_35865	1	1000	0.0	67	0	30792	348
CBat	dDocent_Contig_35865	1	1000	0.0	67	0	233562	0
AHam	dDocent_Contig_35870	1	1000	0.0	116	0	60357	454
CBat	dDocent_Contig_35870	1	1000	0.0	116	0	381855	282
AHam	dDocent_Contig_35873	1	1000	0.0	59	0	25266	368
CBat	dDocent_Contig_35873	1	1000	0.0	59	0	180647	310
AHam	dDocent_Contig_35882	1	1000	0.0	40	0	15120	320
CBat	dDocent_Contig_35882	1	1000	0.0	40	0	106594	420
AHam	dDocent_Contig_35888	1	1000	0.0	122	0	75110	52
CBat	dDocent_Contig_35888	1	1000	0.0006108658709489	122	243	397796	344
AHam	dDocent_Contig_35907	1	1000	0.0	151	0	62910	1024
CBat	dDocent_Contig_35907	1	1000	0.0003293230511358	151	156	473699	654
AHam	dDocent_Contig_35915	1	1000	0.0	96	0	57211	98
CBat	dDocent_Contig_35915	1	1000	0.0	96	0	303351	386
AHam	dDocent_Contig_35939	1	1000	0.0049974519570613	126	304	60831	578
CBat	dDocent_Contig_35939	1	1000	0.002269831433684	126	978	430869	102
AHam	dDocent_Contig_35940	1	1000	0.0	145	0	63783	862
CBat	dDocent_Contig_35940	1	1000	0.0005101019558212	145	237	464613	506
AHam	dDocent_Contig_35954	1	1000	0.0078682673588578	120	485	61640	416
CBat	dDocent_Contig_35954	1	1000	0.0081846686682173	120	3195	390364	352
AHam	dDocent_Contig_35967	1	1000	0.0013989719675692	175	132	94355	494
CBat	dDocent_Contig_35967	1	1000	0.0006791632708503	175	405	596322	168
AHam	dDocent_Contig_35969	1	1000	0.0007431471218973	77	35	47097	42
CBat	dDocent_Contig_35969	1	1000	0.0014192558496355	77	296	208560	772
AHam	dDocent_Contig_35970	1	1000	0.0007700496002536	168	68	88306	604
CBat	dDocent_Contig_35970	1	1000	0.0006940409884256	168	399	574894	132
AHam	dDocent_Contig_35982	1	1000	0.0	59	0	25665	354
CBat	dDocent_Contig_35982	1	1000	0.0013462590595857	59	219	162673	546
AHam	dDocent_Contig_35987	1	1000	0.0	49	0	30663	6
CBat	dDocent_Contig_35987	1	1000	0.0004954691436144	49	83	167518	40
AHam	dDocent_Contig_35999	1	1000	0.0	65	0	32889	242
CBat	dDocent_Contig_35999	1	1000	0.0	65	0	173543	678
AHam	dDocent_Contig_36002	1	1000	0.0013736263736263	56	25	18200	560
CBat	dDocent_Contig_36002	1	1000	0.0018833658438151	56	280	148670	596
AHam	dDocent_Contig_36006	1	1000	0.0	96	0	52036	248
CBat	dDocent_Contig_36006	1	1000	0.0008667781279133	96	225	259582	964
AHam	dDocent_Contig_36009	1	1000	0.0	87	0	31756	740
CBat	dDocent_Contig_36009	1	1000	0.0017505746537292	87	444	253631	630
AHam	dDocent_Contig_36020	1	1000	0.0	50	0	19221	390
CBat	dDocent_Contig_36020	1	1000	0.0	50	0	155669	230
AHam	dDocent_Contig_36025	1	1000	0.0	136	0	74687	354
CBat	dDocent_Contig_36025	1	1000	0.0001822941832781	136	83	455308	232
AHam	dDocent_Contig_36029	1	1000	0.0	45	0	23054	160
CBat	dDocent_Contig_36029	1	1000	0.0	45	0	129828	340
AHam	dDocent_Contig_36030	1	1000	0.0007483945729322	78	31	41422	228
CBat	dDocent_Contig_36030	1	1000	0.000700774211509	78	146	208341	814
AHam	dDocent_Contig_36038	1	1000	0.0019193057120206	170	184	95868	360
CBat	dDocent_Contig_36038	1	1000	0.0017269221560546	170	1017	588909	46
AHam	dDocent_Contig_36045	1	1000	0.0010977841024598	56	27	24595	330
CBat	dDocent_Contig_36045	1	1000	0.0008631760668645	56	164	189996	64
AHam	dDocent_Contig_36050	1	1000	0.0	54	0	23490	324
CBat	dDocent_Contig_36050	1	1000	0.0	54	0	149337	494
AHam	dDocent_Contig_36052	1	1000	0.0010018721853969	183	99	98815	510
CBat	dDocent_Contig_36052	1	1000	0.000259745319714	183	160	615988	268
AHam	dDocent_Contig_36060	1	1000	0.0	151	0	83943	350
CBat	dDocent_Contig_36060	1	1000	0.0	151	0	520945	66
AHam	dDocent_Contig_36062	1	1000	0.0	89	0	40057	490
CBat	dDocent_Contig_36062	1	1000	0.0	89	0	250978	752
AHam	dDocent_Contig_36064	1	1000	0.0019182812200268	69	60	31278	376
CBat	dDocent_Contig_36064	1	1000	0.0029587131174118	69	657	222056	228
AHam	dDocent_Contig_36065	1	1000	0.0007406721599851	156	64	86408	376
CBat	dDocent_Contig_36065	1	1000	0.0006020730126416	156	320	531497	150
AHam	dDocent_Contig_36068	1	1000	0.0076325379907859	102	333	43629	638
CBat	dDocent_Contig_36068	1	1000	0.0067549692764637	102	2247	332644	280
AHam	dDocent_Contig_36075	1	1000	0.0	77	0	35287	414
CBat	dDocent_Contig_36075	1	1000	0.0012076210680918	77	296	245110	288
AHam	dDocent_Contig_36076	1	1000	0.0	56	0	31091	122
CBat	dDocent_Contig_36076	1	1000	0.0	56	0	185022	124
AHam	dDocent_Contig_36079	1	1000	0.0008378316915821	174	70	83549	878
CBat	dDocent_Contig_36079	1	1000	0.0006906040940697	174	393	569067	458
AHam	dDocent_Contig_36096	1	1000	0.0	80	0	32067	578
CBat	dDocent_Contig_36096	1	1000	0.0	80	0	244901	422
AHam	dDocent_Contig_36100	1	1000	0.0	81	0	31547	622
CBat	dDocent_Contig_36100	1	1000	0.0	81	0	240293	530
AHam	dDocent_Contig_36103	1	1000	0.0012821857770628	152	110	85791	314
CBat	dDocent_Contig_36103	1	1000	0.0016034979721617	152	820	511382	228
AHam	dDocent_Contig_36112	1	1000	0.0032222222222222	100	203	63000	0
CBat	dDocent_Contig_36112	1	1000	0.0033346613945982	100	996	298681	630
AHam	dDocent_Contig_36117	1	1000	0.0007856958459138	157	70	89093	322
CBat	dDocent_Contig_36117	1	1000	0.0009045305674798	157	480	530662	208
AHam	dDocent_Contig_36125	1	1000	0.0	53	0	28644	140
CBat	dDocent_Contig_36125	1	1000	0.0	53	0	133780	660
AHam	dDocent_Contig_36131	1	1000	0.0	102	0	45292	584
CBat	dDocent_Contig_36131	1	1000	0.0	102	0	326488	360
AHam	dDocent_Contig_36135	1	1000	0.0	101	0	58228	164
CBat	dDocent_Contig_36135	1	1000	0.0002439045892264	101	83	340297	146
AHam	dDocent_Contig_36143	1	1000	0.0004117095885743	161	29	70438	976
CBat	dDocent_Contig_36143	1	1000	0.0003047433299303	161	160	525032	444
AHam	dDocent_Contig_36150	1	1000	0.0011935332200079	168	99	82947	754
CBat	dDocent_Contig_36150	1	1000	0.0008182404682853	168	468	571959	170
AHam	dDocent_Contig_36161	1	1000	0.001518764085312	114	93	61234	324
CBat	dDocent_Contig_36161	1	1000	0.0040324854774124	114	1430	354620	528
AHam	dDocent_Contig_36163	1	1000	0.001511539120814	110	97	64173	158
CBat	dDocent_Contig_36163	1	1000	0.0027914048121726	110	907	324926	732
AHam	dDocent_Contig_36168	1	1000	0.0	31	0	18856	20
CBat	dDocent_Contig_36168	1	1000	0.0	31	0	92328	196
AHam	dDocent_Contig_36171	1	1000	0.0030660629612463	118	172	56098	556
CBat	dDocent_Contig_36171	1	1000	0.0002211912408268	118	79	357157	678
AHam	dDocent_Contig_36175	1	1000	0.0053382486714224	81	223	41774	280
CBat	dDocent_Contig_36175	1	1000	0.0047538247309547	81	1031	216878	840
AHam	dDocent_Contig_36194	1	1000	0.0006008315508663	91	25	41609	482
CBat	dDocent_Contig_36194	1	1000	0.002355377774168	91	580	246245	906
AHam	dDocent_Contig_36201	1	1000	0.0026661653364324	123	156	58511	574
CBat	dDocent_Contig_36201	1	1000	0.0020212653457541	123	841	416076	156
AHam	dDocent_Contig_36209	1	1000	0.0040124832813196	130	288	71776	304
CBat	dDocent_Contig_36209	1	1000	0.0034363023369737	130	1431	416436	456
AHam	dDocent_Contig_36219	1	1000	0.0	98	0	52739	266
CBat	dDocent_Contig_36219	1	1000	0.0	98	0	284222	724
AHam	dDocent_Contig_36227	1	1000	0.0020379248102789	84	105	51523	42
CBat	dDocent_Contig_36227	1	1000	0.0021830636649188	84	515	235907	722
AHam	dDocent_Contig_36235	1	1000	0.0080598114771715	116	525	65138	244
CBat	dDocent_Contig_36235	1	1000	0.0052402324216651	116	1902	362961	510
AHam	dDocent_Contig_36260	1	1000	0.0012324691882702	55	29	23530	344
CBat	dDocent_Contig_36260	1	1000	0.0031454801869313	55	455	144652	604
AHam	dDocent_Contig_36263	1	1000	0.0020793172908228	169	192	92338	448
CBat	dDocent_Contig_36263	1	1000	0.0012650702600559	169	715	565186	296
AHam	dDocent_Contig_36264	1	1000	0.0	137	0	63637	706
CBat	dDocent_Contig_36264	1	1000	0.0	137	0	443980	412
AHam	dDocent_Contig_36269	1	1000	0.0	76	0	29987	578
CBat	dDocent_Contig_36269	1	1000	0.0	76	0	249608	192
AHam	dDocent_Contig_36275	1	1000	0.0020237492931757	59	68	33601	106
CBat	dDocent_Contig_36275	1	1000	0.0018068636065492	59	292	161606	560
AHam	dDocent_Contig_36284	1	1000	0.0010217439892716	115	64	62638	288
CBat	dDocent_Contig_36284	1	1000	0.0004561323485552	115	156	342006	736
AHam	dDocent_Contig_36287	1	1000	0.0	82	0	49175	74
CBat	dDocent_Contig_36287	1	1000	0.0	82	0	227079	746
AHam	dDocent_Contig_36288	1	1000	0.0	111	0	42362	880
CBat	dDocent_Contig_36288	1	1000	0.0	111	0	337357	618
AHam	dDocent_Contig_36290	1	1000	0.0030465022705064	102	159	52191	370
CBat	dDocent_Contig_36290	1	1000	0.0014123520273016	102	490	346939	106
AHam	dDocent_Contig_36303	1	1000	0.0049305882739653	152	450	91267	138
CBat	dDocent_Contig_36303	1	1000	0.0045259774511101	152	2291	506189	294
AHam	dDocent_Contig_36311	1	1000	0.0011892735201217	144	93	78199	386
CBat	dDocent_Contig_36311	1	1000	0.0005015732075304	144	249	496438	68
AHam	dDocent_Contig_36320	1	1000	0.0052294813314823	190	501	95803	826
CBat	dDocent_Contig_36320	1	1000	0.0023685145264808	190	1547	653152	112
AHam	dDocent_Contig_36323	1	1000	0.0151367100751505	108	852	56287	354
CBat	dDocent_Contig_36323	1	1000	0.0151323882095493	108	5622	371521	62
AHam	dDocent_Contig_36328	1	1000	0.0	88	0	42590	396
CBat	dDocent_Contig_36328	1	1000	0.0	88	0	271964	432
AHam	dDocent_Contig_36340	1	1000	0.0	76	0	30820	536
CBat	dDocent_Contig_36340	1	1000	0.0	76	0	218205	590
AHam	dDocent_Contig_36346	1	1000	0.0	110	0	40258	964
CBat	dDocent_Contig_36346	1	1000	0.0	110	0	351347	394
AHam	dDocent_Contig_36348	1	1000	0.0	193	0	78809	1378
CBat	dDocent_Contig_36348	1	1000	0.0	193	0	659046	168
AHam	dDocent_Contig_36359	1	1000	0.0	93	0	51897	202
CBat	dDocent_Contig_36359	1	1000	0.0	93	0	300525	290
AHam	dDocent_Contig_36377	1	1000	0.0043323915090922	114	299	69015	82
CBat	dDocent_Contig_36377	1	1000	0.0032240076764783	114	1139	353287	562
AHam	dDocent_Contig_36379	1	1000	0.0	78	0	37294	372
CBat	dDocent_Contig_36379	1	1000	0.0	78	0	257362	180
AHam	dDocent_Contig_36390	1	1000	0.0	44	0	21697	182
CBat	dDocent_Contig_36390	1	1000	0.0	44	0	120358	420
AHam	dDocent_Contig_36393	1	1000	0.0	118	0	66992	224
CBat	dDocent_Contig_36393	1	1000	0.0	118	0	363270	596
AHam	dDocent_Contig_36409	1	1000	0.0009858738363167	122	70	71003	186
CBat	dDocent_Contig_36409	1	1000	0.0007670954410559	122	320	417158	100
AHam	dDocent_Contig_36424	1	1000	0.0	82	0	47467	122
CBat	dDocent_Contig_36424	1	1000	0.0	82	0	285852	0
AHam	dDocent_Contig_36439	1	1000	0.0008982788976321	85	25	27831	846
CBat	dDocent_Contig_36439	1	1000	0.0033357616655803	85	870	260810	440
AHam	dDocent_Contig_36441	1	1000	0.0	114	0	59496	368
CBat	dDocent_Contig_36441	1	1000	0.0	114	0	383483	170
AHam	dDocent_Contig_36442	1	1000	0.0	95	0	53782	176
CBat	dDocent_Contig_36442	1	1000	0.0	95	0	312130	240
AHam	dDocent_Contig_36445	1	1000	0.0	94	0	58944	8
CBat	dDocent_Contig_36445	1	1000	0.0	94	0	322428	64
AHam	dDocent_Contig_36456	1	1000	0.0017655112776536	160	147	83262	556
CBat	dDocent_Contig_36456	1	1000	0.0014526389915588	160	788	542461	190
AHam	dDocent_Contig_36465	1	1000	0.0	103	0	51463	414
CBat	dDocent_Contig_36465	1	1000	0.0	103	0	329112	372
AHam	dDocent_Contig_36468	1	1000	0.0060817717206132	108	357	58700	304
CBat	dDocent_Contig_36468	1	1000	0.0022489770686762	108	764	339710	452
AHam	dDocent_Contig_36473	1	1000	0.0	50	0	16943	482
CBat	dDocent_Contig_36473	1	1000	0.0	50	0	135460	496
AHam	dDocent_Contig_36476	1	1000	0.0	21	0	10527	86
CBat	dDocent_Contig_36476	1	1000	0.0	21	0	69121	50
AHam	dDocent_Contig_36480	1	1000	0.0	90	0	17538	1428
CBat	dDocent_Contig_36480	1	1000	0.0	90	0	312915	10
AHam	dDocent_Contig_36482	1	1000	0.0	148	0	59724	1056
CBat	dDocent_Contig_36482	1	1000	0.0	148	0	478606	468
AHam	dDocent_Contig_36483	1	1000	0.0012873285548545	155	81	62921	1114
CBat	dDocent_Contig_36483	1	1000	0.0032703399536247	155	1739	531749	106
AHam	dDocent_Contig_36502	1	1000	0.0080547054077934	129	629	78091	94
CBat	dDocent_Contig_36502	1	1000	0.0049694794195244	129	2168	436263	166
AHam	dDocent_Contig_36507	1	1000	0.0004389430251953	136	35	79737	182
CBat	dDocent_Contig_36507	1	1000	0.0001892229547962	136	83	438636	440
AHam	dDocent_Contig_36516	1	1000	0.0	51	0	15823	542
CBat	dDocent_Contig_36516	1	1000	0.0073920277015054	51	1093	147862	376
AHam	dDocent_Contig_36522	1	1000	0.0011250492209034	117	60	53331	630
CBat	dDocent_Contig_36522	1	1000	0.0010296072249009	117	385	373929	418
AHam	dDocent_Contig_36534	1	1000	0.0	32	0	20160	0
CBat	dDocent_Contig_36534	1	1000	0.0	32	0	111552	0
AHam	dDocent_Contig_36538	1	1000	0.0033013469495554	172	300	90872	552
CBat	dDocent_Contig_36538	1	1000	0.0023001368749656	172	1299	564749	430
AHam	dDocent_Contig_36540	1	1000	0.0	25	0	6335	326
CBat	dDocent_Contig_36540	1	1000	0.0	25	0	71737	194
AHam	dDocent_Contig_36545	1	1000	0.0	120	0	61329	430
CBat	dDocent_Contig_36545	1	1000	0.0	120	0	394499	290
AHam	dDocent_Contig_36558	1	1000	0.0008949605822508	135	68	75981	282
CBat	dDocent_Contig_36558	1	1000	0.0012054125808247	135	563	467060	44
AHam	dDocent_Contig_36560	1	1000	0.0	81	0	24240	900
CBat	dDocent_Contig_36560	1	1000	0.0	81	0	246697	442
AHam	dDocent_Contig_36577	1	1000	0.0030732626152473	123	186	60522	528
CBat	dDocent_Contig_36577	1	1000	0.0017167660824997	123	687	400171	350
AHam	dDocent_Contig_36584	1	1000	0.002828319042355	225	284	100413	1386
CBat	dDocent_Contig_36584	1	1000	0.0025393471778345	225	1899	747830	448
AHam	dDocent_Contig_36592	1	1000	0.0	6	0	2394	44
CBat	dDocent_Contig_36592	1	1000	0.0	6	0	10386	148
AHam	dDocent_Contig_36596	1	1000	0.0	103	0	62958	56
CBat	dDocent_Contig_36596	1	1000	0.0	103	0	357078	24
AHam	dDocent_Contig_36597	1	1000	0.0023427644620652	59	52	22196	476
CBat	dDocent_Contig_36597	1	1000	0.0023731137512524	59	315	132737	970
AHam	dDocent_Contig_36602	1	1000	0.0	60	0	24467	418
CBat	dDocent_Contig_36602	1	1000	0.0	60	0	197030	148
AHam	dDocent_Contig_36614	1	1000	0.0012913890180277	55	25	19359	494
CBat	dDocent_Contig_36614	1	1000	0.0004886757538637	55	75	153476	484
AHam	dDocent_Contig_36618	1	1000	0.0070684186678749	116	468	66210	204
CBat	dDocent_Contig_36618	1	1000	0.0068558355407524	116	2715	396013	102
AHam	dDocent_Contig_36621	1	1000	0.0	31	0	8106	392
CBat	dDocent_Contig_36621	1	1000	0.0	31	0	81286	344
AHam	dDocent_Contig_36626	1	1000	0.0	67	0	25715	526
CBat	dDocent_Contig_36626	1	1000	0.0	67	0	185295	614
AHam	dDocent_Contig_36629	1	1000	0.0022393822393822	83	87	38850	408
CBat	dDocent_Contig_36629	1	1000	0.0006048316745695	83	156	257923	390
AHam	dDocent_Contig_36639	1	1000	0.006849001282756	74	299	43656	88
CBat	dDocent_Contig_36639	1	1000	0.006882476926974	74	1440	209227	618
AHam	dDocent_Contig_36653	1	1000	0.008130081300813	96	337	41451	594
CBat	dDocent_Contig_36653	1	1000	0.00654417316889	96	1586	242353	1198
AHam	dDocent_Contig_36665	1	1000	0.0	66	0	13289	1022
CBat	dDocent_Contig_36665	1	1000	0.0	66	0	192585	470
AHam	dDocent_Contig_36672	1	1000	0.0	100	0	41423	682
CBat	dDocent_Contig_36672	1	1000	0.0	100	0	319513	358
AHam	dDocent_Contig_36680	1	1000	0.0	80	0	24922	844
CBat	dDocent_Contig_36680	1	1000	0.0006430813751787	80	152	236362	532
AHam	dDocent_Contig_36692	1	1000	0.0	3	0	1427	14
CBat	dDocent_Contig_36692	1	1000	0.0	3	0	9323	14
AHam	dDocent_Contig_36703	1	1000	0.0039331366764995	95	144	36612	740
CBat	dDocent_Contig_36703	1	1000	0.0034916980605553	95	1001	286680	556
AHam	dDocent_Contig_36704	1	1000	0.0016884761502743	71	56	33166	352
CBat	dDocent_Contig_36704	1	1000	0.0014427648621175	71	308	213479	430
AHam	dDocent_Contig_36709	1	1000	0.0009899976103505	70	29	29293	462
CBat	dDocent_Contig_36709	1	1000	0.0011000628607348	70	231	209988	424
AHam	dDocent_Contig_36716	1	1000	0.0004353396271005	130	35	80397	46
CBat	dDocent_Contig_36716	1	1000	0.0050579451698675	130	2218	438518	180
AHam	dDocent_Contig_36717	1	1000	0.0	154	0	86107	330
CBat	dDocent_Contig_36717	1	1000	0.0	154	0	518774	220
AHam	dDocent_Contig_36727	1	1000	0.0054340957917351	91	258	47478	296
CBat	dDocent_Contig_36727	1	1000	0.0052678819481546	91	1479	280758	456
AHam	dDocent_Contig_36745	1	1000	0.0036887726551168	141	323	87563	38
CBat	dDocent_Contig_36745	1	1000	0.0034224185968961	141	1560	455818	440
AHam	dDocent_Contig_36753	1	1000	0.0026935653716122	164	243	90215	418
CBat	dDocent_Contig_36753	1	1000	0.0026587672987978	164	1463	550255	266
AHam	dDocent_Contig_36765	1	1000	0.0042535894197407	120	293	68883	202
CBat	dDocent_Contig_36765	1	1000	0.0047952476066862	120	1947	406027	154
AHam	dDocent_Contig_36768	1	1000	0.0052069179176676	155	479	91993	178
CBat	dDocent_Contig_36768	1	1000	0.004646070464776	155	2474	532493	98
AHam	dDocent_Contig_36775	1	1000	0.0	145	0	60441	978
CBat	dDocent_Contig_36775	1	1000	0.0	145	0	490848	180
AHam	dDocent_Contig_36783	1	1000	0.0	54	0	34020	0
CBat	dDocent_Contig_36783	1	1000	0.0	54	0	159436	360
AHam	dDocent_Contig_36810	1	1000	0.0035122402624716	77	167	47548	28
CBat	dDocent_Contig_36810	1	1000	0.0006292025804886	77	166	263826	56
AHam	dDocent_Contig_36814	1	1000	0.0	156	0	87397	326
CBat	dDocent_Contig_36814	1	1000	0.0	156	0	486198	724
AHam	dDocent_Contig_36817	1	1000	0.0	138	0	68183	594
CBat	dDocent_Contig_36817	1	1000	0.0	138	0	445227	442
AHam	dDocent_Contig_36820	1	1000	0.0	55	0	30855	110
CBat	dDocent_Contig_36820	1	1000	0.0	55	0	140390	664
AHam	dDocent_Contig_36824	1	1000	0.0	5	0	1890	40
CBat	dDocent_Contig_36824	1	1000	0.0	5	0	11390	80
